A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	virus	type
Orthopox_96N143.S156	0	0.00709219858156028	0.0212765957446809	0	0	0	0.0141843971631206	0	0.049645390070922	0.00709219858156028	0.0425531914893617	0.0212765957446809	0	0	0.0141843971631206	0	0.0354609929078014	0.00709219858156028	0.0638297872340425	0.0141843971631206	0	0	0	0	0	0.00709219858156028	0.0141843971631206	0.00709219858156028	0.00709219858156028	0.00709219858156028	0	0	0.0212765957446809	0.00709219858156028	0.0354609929078014	0.0212765957446809	0.0141843971631206	0	0	0	0.00709219858156028	0.00709219858156028	0.00709219858156028	0.0141843971631206	0.00709219858156028	0.00709219858156028	0	0.0141843971631206	0.00709219858156028	0	0	0	0	0	0	0	0.0141843971631206	0	0.0283687943262411	0	0	0.00709219858156028	0	0	0.00709219858156028	0	0.0283687943262411	0.00709219858156028	0.00709219858156028	0	0	0	0	0.0141843971631206	0.00709219858156028	0	0	0	0	0	0.049645390070922	0.00709219858156028	0.0212765957446809	0.120567375886525	0.0141843971631206	0.00709219858156028	0.00709219858156028	0.00709219858156028	0.0212765957446809	0.0141843971631206	0.0425531914893617	0.0567375886524823	0	0	0	0	Orthopox_96	Orthopox_96N143.S156
Orthopox_96N144.S153	0	0	0.00900900900900901	0.00900900900900901	0	0	0	0	0.036036036036036	0.018018018018018	0.045045045045045	0.00900900900900901	0.00900900900900901	0	0	0	0.027027027027027	0.00900900900900901	0.00900900900900901	0.018018018018018	0	0.00900900900900901	0	0.018018018018018	0	0	0.027027027027027	0	0	0	0.018018018018018	0	0.036036036036036	0.00900900900900901	0.00900900900900901	0.00900900900900901	0	0	0	0	0.00900900900900901	0	0.00900900900900901	0	0.00900900900900901	0.00900900900900901	0.00900900900900901	0.018018018018018	0.00900900900900901	0	0	0.00900900900900901	0	0	0	0	0.045045045045045	0.018018018018018	0.036036036036036	0.018018018018018	0	0	0	0	0.018018018018018	0	0.018018018018018	0	0	0	0.00900900900900901	0	0	0.018018018018018	0.00900900900900901	0	0	0	0	0	0.0630630630630631	0.00900900900900901	0.045045045045045	0.135135135135135	0	0	0	0.00900900900900901	0.027027027027027	0.027027027027027	0.027027027027027	0.045045045045045	0	0	0.00900900900900901	0	Orthopox_96	Orthopox_96N144.S153
Orthopox_96N144.S157	0	0	0.00671140939597315	0.00671140939597315	0.00671140939597315	0	0.00671140939597315	0	0.0201342281879195	0.00671140939597315	0.0201342281879195	0.0134228187919463	0	0	0	0.00671140939597315	0.0201342281879195	0.0134228187919463	0.087248322147651	0.0134228187919463	0.00671140939597315	0	0.0134228187919463	0	0	0	0	0.00671140939597315	0	0	0	0	0.0268456375838926	0	0.0201342281879195	0.00671140939597315	0.0134228187919463	0.00671140939597315	0.0134228187919463	0	0.0335570469798658	0.00671140939597315	0.0201342281879195	0	0.00671140939597315	0	0.0134228187919463	0.0134228187919463	0.00671140939597315	0.00671140939597315	0.0134228187919463	0.00671140939597315	0	0	0	0.00671140939597315	0.0201342281879195	0.0134228187919463	0.00671140939597315	0	0	0	0	0	0	0.00671140939597315	0.0201342281879195	0.0134228187919463	0	0.00671140939597315	0	0.0134228187919463	0	0	0.00671140939597315	0.00671140939597315	0	0	0	0	0.0738255033557047	0.00671140939597315	0.0469798657718121	0.114093959731544	0.00671140939597315	0	0	0	0.0335570469798658	0.0201342281879195	0.0402684563758389	0.0604026845637584	0	0.00671140939597315	0	0	Orthopox_96	Orthopox_96N144.S157
Orthopox_96N145.S154	0	0.00757575757575758	0	0	0	0	0	0	0.0378787878787879	0.0303030303030303	0.0227272727272727	0.00757575757575758	0	0	0	0	0.0681818181818182	0	0.0454545454545455	0.0303030303030303	0	0	0	0.0151515151515152	0	0	0.0151515151515152	0	0	0	0.00757575757575758	0	0.00757575757575758	0.0151515151515152	0.0378787878787879	0.0227272727272727	0.0151515151515152	0	0	0	0	0.0151515151515152	0.00757575757575758	0.0151515151515152	0	0.00757575757575758	0.0303030303030303	0	0	0.00757575757575758	0.0151515151515152	0.00757575757575758	0	0	0	0	0	0	0.0151515151515152	0.00757575757575758	0	0	0.00757575757575758	0	0.00757575757575758	0	0.0227272727272727	0.0151515151515152	0	0	0.00757575757575758	0.00757575757575758	0	0	0.00757575757575758	0.00757575757575758	0	0.00757575757575758	0	0	0.0757575757575758	0.0227272727272727	0.0454545454545455	0.121212121212121	0	0.00757575757575758	0	0.00757575757575758	0.0227272727272727	0.0151515151515152	0.0227272727272727	0.0378787878787879	0	0	0.0151515151515152	0	Orthopox_96	Orthopox_96N145.S154
Orthopox_96N145.S170	0	0	0.03125	0.0078125	0.0078125	0	0	0	0.0078125	0.0078125	0.0390625	0.0234375	0.0078125	0	0.0078125	0	0.03125	0.015625	0.0234375	0	0	0.0078125	0	0.0078125	0	0.0078125	0.0078125	0.0078125	0	0.0078125	0.0078125	0	0.0625	0	0.015625	0.0234375	0.0078125	0.0078125	0.0078125	0	0.0078125	0.0078125	0.015625	0.015625	0	0.0078125	0.0078125	0	0.015625	0.0078125	0	0.0078125	0	0	0	0	0.0234375	0	0.015625	0.0234375	0.0078125	0	0	0.015625	0.0078125	0	0.0078125	0.015625	0.0078125	0.0234375	0	0.0078125	0	0.0078125	0.015625	0.0078125	0	0	0	0	0.0390625	0.015625	0.046875	0.03125	0.0078125	0.0078125	0	0	0.03125	0.015625	0.046875	0.0859375	0	0	0	0	Orthopox_96	Orthopox_96N145.S170
Orthopox_96N146.S152	0	0	0	0.00826446280991736	0	0	0	0	0.0247933884297521	0.0247933884297521	0.0413223140495868	0.00826446280991736	0	0	0.00826446280991736	0	0.0330578512396694	0	0.0578512396694215	0.0413223140495868	0.00826446280991736	0.00826446280991736	0	0.00826446280991736	0	0	0.0165289256198347	0	0	0	0	0	0.0247933884297521	0.00826446280991736	0.00826446280991736	0.0247933884297521	0.00826446280991736	0.00826446280991736	0	0	0.0413223140495868	0.0165289256198347	0.0330578512396694	0	0.00826446280991736	0	0	0.00826446280991736	0.00826446280991736	0	0	0.00826446280991736	0	0	0	0	0.00826446280991736	0	0.00826446280991736	0.0165289256198347	0	0	0	0.00826446280991736	0.0330578512396694	0	0.0165289256198347	0	0	0	0	0	0.0165289256198347	0	0.00826446280991736	0	0	0	0	0	0.0495867768595041	0.00826446280991736	0.0495867768595041	0.0743801652892562	0.00826446280991736	0	0.0165289256198347	0	0.0413223140495868	0.0330578512396694	0.0330578512396694	0.0495867768595041	0.00826446280991736	0.00826446280991736	0.00826446280991736	0	Orthopox_96	Orthopox_96N146.S152
Orthopox_96N146.S158	0	0	0.0236220472440945	0	0	0	0	0	0.0236220472440945	0	0.047244094488189	0.0393700787401575	0	0	0	0	0.015748031496063	0.0078740157480315	0.062992125984252	0.0236220472440945	0	0	0	0	0.0078740157480315	0	0	0.0078740157480315	0	0	0	0	0.031496062992126	0	0.031496062992126	0.0236220472440945	0	0	0.0078740157480315	0	0	0	0.015748031496063	0.015748031496063	0	0	0	0.0078740157480315	0	0	0.0078740157480315	0.0078740157480315	0	0	0	0	0.031496062992126	0	0.031496062992126	0.0078740157480315	0	0	0.0078740157480315	0.0078740157480315	0.0236220472440945	0	0.0236220472440945	0.0078740157480315	0.015748031496063	0.0078740157480315	0	0.0078740157480315	0	0	0.015748031496063	0.0078740157480315	0.0078740157480315	0	0	0	0.062992125984252	0.031496062992126	0.0866141732283465	0.078740157480315	0	0	0	0.0078740157480315	0.0393700787401575	0.015748031496063	0.0236220472440945	0.0393700787401575	0	0	0	0	Orthopox_suspect	Orthopox_96N146.S158
Orthopox_96N147.N148	0	0	0	0.00934579439252336	0	0	0	0	0.0280373831775701	0.00934579439252336	0.0934579439252336	0.0280373831775701	0	0.00934579439252336	0	0.00934579439252336	0.0280373831775701	0	0.0560747663551402	0.0373831775700935	0	0.00934579439252336	0.00934579439252336	0	0.0186915887850467	0.00934579439252336	0.00934579439252336	0	0	0	0	0	0.0280373831775701	0	0.0280373831775701	0	0	0	0	0	0.00934579439252336	0.00934579439252336	0.00934579439252336	0	0	0.00934579439252336	0.00934579439252336	0	0.00934579439252336	0	0	0	0	0	0	0	0.0280373831775701	0.00934579439252336	0.0186915887850467	0	0	0	0	0	0.0186915887850467	0	0	0.00934579439252336	0	0.00934579439252336	0	0.00934579439252336	0.00934579439252336	0.00934579439252336	0.00934579439252336	0	0	0	0	0	0.11214953271028	0.0280373831775701	0.0560747663551402	0.0934579439252336	0	0	0	0.0186915887850467	0.00934579439252336	0.00934579439252336	0.0186915887850467	0.0467289719626168	0	0	0	0	Orthopox_96	Orthopox_96N147.N148
Orthopox_96N147.N158	0.0028328611898017	0	0.0141643059490085	0	0	0	0.0028328611898017	0	0.0226628895184136	0	0.0339943342776204	0.0226628895184136	0	0	0.0028328611898017	0	0.0368271954674221	0.0141643059490085	0.0254957507082153	0.0084985835694051	0	0	0	0.0028328611898017	0.0028328611898017	0.0056657223796034	0.0028328611898017	0.0056657223796034	0	0	0	0	0.0481586402266289	0.0056657223796034	0.0396600566572238	0.0481586402266289	0.0028328611898017	0	0	0	0.0226628895184136	0	0.0113314447592068	0.0084985835694051	0.0056657223796034	0.0084985835694051	0.0084985835694051	0.0056657223796034	0.0028328611898017	0	0.0028328611898017	0	0	0	0	0	0.028328611898017	0.0084985835694051	0.0198300283286119	0.0084985835694051	0.0028328611898017	0	0	0	0.0198300283286119	0.0084985835694051	0.0254957507082153	0.0084985835694051	0	0	0.0028328611898017	0	0	0.0028328611898017	0.0056657223796034	0.0056657223796034	0.0028328611898017	0.0028328611898017	0	0	0.0679886685552408	0.0169971671388102	0.056657223796034	0.144475920679887	0.0056657223796034	0.0028328611898017	0.0028328611898017	0.0028328611898017	0.0396600566572238	0.0056657223796034	0.0226628895184136	0.0396600566572238	0.0028328611898017	0.0028328611898017	0.0056657223796034	0	Orthopox_96	Orthopox_96N147.N158
Orthopox_96N148.N149	0.00368324125230203	0.00368324125230203	0.0165745856353591	0.00184162062615101	0	0	0.00184162062615101	0	0.0368324125230203	0.00552486187845304	0.0368324125230203	0.0147329650092081	0.00552486187845304	0.00368324125230203	0.00184162062615101	0.00184162062615101	0.0313075506445672	0.0110497237569061	0.0313075506445672	0.0128913443830571	0	0.00552486187845304	0.00552486187845304	0.00184162062615101	0.00736648250460405	0.00184162062615101	0.0165745856353591	0.00184162062615101	0.00184162062615101	0	0	0	0.0257826887661142	0.00552486187845304	0.0405156537753223	0.0110497237569061	0.00552486187845304	0.00184162062615101	0.00920810313075507	0.00184162062615101	0.00552486187845304	0.00552486187845304	0.0165745856353591	0.00920810313075507	0.00736648250460405	0.00184162062615101	0.00920810313075507	0.00920810313075507	0.00736648250460405	0.00552486187845304	0.00920810313075507	0.00368324125230203	0	0	0	0	0.0165745856353591	0.00552486187845304	0.0276243093922652	0.0220994475138122	0.00552486187845304	0	0	0.00184162062615101	0.00552486187845304	0.00552486187845304	0.0184162062615101	0.00552486187845304	0.00184162062615101	0	0.00184162062615101	0.00552486187845304	0.00552486187845304	0.00368324125230203	0.0202578268876611	0.00552486187845304	0.00184162062615101	0	0	0	0.0902394106813996	0.0165745856353591	0.0755064456721915	0.110497237569061	0.00736648250460405	0.00368324125230203	0.00552486187845304	0.00552486187845304	0.0147329650092081	0.00736648250460405	0.0165745856353591	0.0239410681399632	0.00184162062615101	0.00184162062615101	0.00184162062615101	0.00184162062615101	Orthopox_suspect	Orthopox_96N148.N149
Orthopox_96N148.N157	0	0	0	0	0	0	0	0	0.0303030303030303	0.0101010101010101	0.0303030303030303	0.0101010101010101	0	0.0101010101010101	0.0101010101010101	0	0.0101010101010101	0.0101010101010101	0.0707070707070707	0.0202020202020202	0.0101010101010101	0	0.0202020202020202	0	0.0202020202020202	0	0	0.0101010101010101	0	0	0	0	0.0202020202020202	0.0101010101010101	0.0101010101010101	0.0303030303030303	0	0	0	0	0	0.0202020202020202	0.0202020202020202	0.0202020202020202	0.0202020202020202	0.0101010101010101	0.0101010101010101	0.0101010101010101	0	0	0.0101010101010101	0	0	0	0	0	0.0202020202020202	0.0202020202020202	0.0101010101010101	0.0101010101010101	0	0	0	0	0.0101010101010101	0.0202020202020202	0.0202020202020202	0.0202020202020202	0.0202020202020202	0.0101010101010101	0	0	0.0202020202020202	0	0.0101010101010101	0	0	0	0	0	0.0202020202020202	0.0101010101010101	0.0303030303030303	0.0707070707070707	0	0	0	0	0.0606060606060606	0	0.0505050505050505	0.0909090909090909	0	0	0	0.0101010101010101	Orthopox_96	Orthopox_96N148.N157
Orthopox_96N15.N16.4	0	0.00278551532033426	0.00835654596100279	0	0	0	0	0.00278551532033426	0.0501392757660167	0.011142061281337	0.052924791086351	0.0250696378830084	0	0.00557103064066852	0.00278551532033426	0.00557103064066852	0.0306406685236769	0.00557103064066852	0.0389972144846797	0.0167130919220056	0.00278551532033426	0.00278551532033426	0.00557103064066852	0.00278551532033426	0.00557103064066852	0.00835654596100279	0.0194986072423398	0.0139275766016713	0	0	0.00278551532033426	0	0.011142061281337	0.011142061281337	0.0306406685236769	0.00557103064066852	0.011142061281337	0.00557103064066852	0.00557103064066852	0.00278551532033426	0.0250696378830084	0.00835654596100279	0.0139275766016713	0.00557103064066852	0.00835654596100279	0.00557103064066852	0.011142061281337	0.00835654596100279	0.00557103064066852	0	0.011142061281337	0.00557103064066852	0	0	0	0	0.0250696378830084	0.00835654596100279	0.0250696378830084	0.0250696378830084	0.00278551532033426	0.00835654596100279	0.00278551532033426	0	0.0306406685236769	0.00557103064066852	0.00835654596100279	0.00557103064066852	0	0	0	0.00557103064066852	0.00557103064066852	0.00278551532033426	0.0250696378830084	0	0	0	0	0	0.0445682451253482	0.0139275766016713	0.0417827298050139	0.0696378830083565	0.00835654596100279	0.00557103064066852	0	0	0.0250696378830084	0.011142061281337	0.0222841225626741	0.0445682451253482	0.00278551532033426	0.00278551532033426	0.00278551532033426	0.00278551532033426	Orthopox_96	Orthopox_96N15.N16.4
Orthopox_96N15.N84	0.00233644859813084	0	0.00934579439252336	0.00467289719626168	0	0	0	0	0.0397196261682243	0.014018691588785	0.0560747663551402	0.0350467289719626	0	0.00233644859813084	0.00233644859813084	0.00233644859813084	0.0373831775700935	0.00467289719626168	0.0257009345794393	0.0163551401869159	0.00233644859813084	0.00233644859813084	0.00700934579439252	0.00934579439252336	0.0116822429906542	0.00233644859813084	0.0233644859813084	0.00700934579439252	0.00233644859813084	0.00233644859813084	0.00233644859813084	0	0.00700934579439252	0.00467289719626168	0.0327102803738318	0.00467289719626168	0.00467289719626168	0.00700934579439252	0.014018691588785	0.00233644859813084	0.0327102803738318	0.0116822429906542	0.0233644859813084	0.0163551401869159	0.0210280373831776	0.00700934579439252	0.014018691588785	0.00700934579439252	0.00467289719626168	0.00467289719626168	0.00700934579439252	0.00467289719626168	0	0.00233644859813084	0	0.00233644859813084	0.0163551401869159	0.0116822429906542	0.00700934579439252	0.014018691588785	0.00700934579439252	0.00467289719626168	0.00467289719626168	0.00467289719626168	0.0257009345794393	0.0163551401869159	0.0233644859813084	0.0116822429906542	0	0	0.00233644859813084	0.00233644859813084	0.00467289719626168	0.00233644859813084	0.0186915887850467	0.00700934579439252	0.00233644859813084	0	0.00233644859813084	0.00233644859813084	0.0210280373831776	0.00467289719626168	0.0303738317757009	0.0630841121495327	0	0.00467289719626168	0.0116822429906542	0	0.0420560747663551	0.00467289719626168	0.0303738317757009	0.0257009345794393	0.00233644859813084	0	0.00467289719626168	0.00233644859813084	Orthopox_96	Orthopox_96N15.N84
Orthopox_96N150.N151	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0.03125	0	0	0	0	0	0.15625	0.03125	0.125	0.34375	0	0	0	0.03125	Orthopox_96	Orthopox_96N150.N151
Orthopox_96N151.S143	0	0	0	0	0	0	0	0	0	0.0153846153846154	0.0461538461538462	0	0	0	0	0.0153846153846154	0	0	0	0	0	0	0	0	0	0	0.0153846153846154	0.0153846153846154	0	0	0	0	0	0	0.0153846153846154	0.0153846153846154	0	0	0	0	0	0	0	0	0	0.0153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153846153846154	0	0	0	0.0153846153846154	0	0.0153846153846154	0	0	0	0	0	0	0.276923076923077	0.0769230769230769	0.169230769230769	0.276923076923077	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_suspect	Orthopox_96N151.S143
Orthopox_96N152.S140	0	0	0.00403225806451613	0.00403225806451613	0	0	0	0	0.0282258064516129	0.0201612903225806	0.0443548387096774	0.0201612903225806	0.00403225806451613	0	0.00403225806451613	0	0.00403225806451613	0.00403225806451613	0.0161290322580645	0.0120967741935484	0.00403225806451613	0	0	0.00403225806451613	0	0	0.0120967741935484	0.0161290322580645	0	0	0.00403225806451613	0	0.0120967741935484	0.0120967741935484	0.00806451612903226	0.0201612903225806	0	0.00403225806451613	0.00403225806451613	0	0.00806451612903226	0.00806451612903226	0.0201612903225806	0.00403225806451613	0.00806451612903226	0	0.0120967741935484	0.0120967741935484	0	0.00806451612903226	0.00403225806451613	0.00403225806451613	0	0	0	0	0.0241935483870968	0.0120967741935484	0.0161290322580645	0.0241935483870968	0.00403225806451613	0	0	0.00403225806451613	0.00806451612903226	0.00403225806451613	0.0120967741935484	0.00806451612903226	0.00403225806451613	0.00403225806451613	0.00403225806451613	0	0.00403225806451613	0	0.0161290322580645	0.00403225806451613	0	0	0	0	0.108870967741935	0.0282258064516129	0.092741935483871	0.116935483870968	0.00403225806451613	0.00403225806451613	0	0	0.0604838709677419	0	0.0201612903225806	0.0524193548387097	0	0	0	0.00403225806451613	Orthopox_suspect	Orthopox_96N152.S140
Orthopox_96N155.N156	0	0	0.00961538461538462	0	0	0.00961538461538462	0	0	0.00961538461538462	0.00961538461538462	0	0.0192307692307692	0	0	0	0	0	0	0.00961538461538462	0.00961538461538462	0.00961538461538462	0	0	0	0.00961538461538462	0	0	0	0	0	0	0	0.0384615384615385	0	0.0192307692307692	0.0384615384615385	0	0	0	0	0.00961538461538462	0	0	0	0	0	0	0	0	0	0.00961538461538462	0	0	0	0	0	0	0	0.0288461538461538	0	0.00961538461538462	0.00961538461538462	0	0	0.00961538461538462	0	0.00961538461538462	0	0	0	0	0	0	0	0.00961538461538462	0	0	0	0	0	0.163461538461538	0.0673076923076923	0.134615384615385	0.221153846153846	0	0	0	0	0.0576923076923077	0.00961538461538462	0.00961538461538462	0.0480769230769231	0	0	0	0	Orthopox_suspect	Orthopox_96N155.N156
Orthopox_96N155.S141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0645161290322581	0	0.032258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032258064516129	0	0	0	0	0	0.032258064516129	0	0.032258064516129	0	0	0	0	0	0	0.032258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32258064516129	0.032258064516129	0.193548387096774	0.193548387096774	0	0	0	0	0	0.032258064516129	0	0	0	0	0	0	Orthopox_suspect	Orthopox_96N155.S141
Orthopox_96N157.S176	0	0	0	0	0	0	0.0105263157894737	0	0.0421052631578947	0.0105263157894737	0.0210526315789474	0.0105263157894737	0	0.0210526315789474	0	0	0.0210526315789474	0.0105263157894737	0.0526315789473684	0.0105263157894737	0	0.0105263157894737	0	0.0105263157894737	0.0105263157894737	0	0.0105263157894737	0	0	0	0	0	0.0421052631578947	0.0210526315789474	0.0736842105263158	0.0421052631578947	0	0	0.0105263157894737	0	0	0	0.0105263157894737	0.0105263157894737	0	0	0	0.0105263157894737	0	0	0.0210526315789474	0	0	0	0	0	0.0105263157894737	0.0105263157894737	0.0421052631578947	0.0210526315789474	0	0	0	0	0.0210526315789474	0.0105263157894737	0.0105263157894737	0	0	0	0.0105263157894737	0	0	0	0.0210526315789474	0	0	0	0	0	0.0210526315789474	0.0105263157894737	0.0736842105263158	0.136842105263158	0	0	0	0	0.0210526315789474	0.0105263157894737	0	0.0736842105263158	0	0	0	0	Orthopox_96	Orthopox_96N157.S176
Orthopox_96N157.S177	0	0	0.00746268656716418	0.00746268656716418	0	0	0.00746268656716418	0	0.0298507462686567	0	0.0223880597014925	0	0.00746268656716418	0	0.00746268656716418	0	0.0671641791044776	0.0298507462686567	0.0373134328358209	0.0149253731343284	0.00746268656716418	0	0.00746268656716418	0	0	0.00746268656716418	0.0373134328358209	0	0.00746268656716418	0	0.00746268656716418	0	0.0223880597014925	0.00746268656716418	0.0298507462686567	0.0373134328358209	0	0	0	0	0.00746268656716418	0	0.0223880597014925	0.0149253731343284	0	0	0.00746268656716418	0.00746268656716418	0.00746268656716418	0.00746268656716418	0.00746268656716418	0	0	0	0.00746268656716418	0	0.0149253731343284	0	0.00746268656716418	0.0149253731343284	0	0	0	0	0.0149253731343284	0	0.0447761194029851	0.0149253731343284	0.00746268656716418	0	0	0	0	0	0.0223880597014925	0.00746268656716418	0	0	0	0	0.0746268656716418	0.0149253731343284	0.0447761194029851	0.082089552238806	0.00746268656716418	0.00746268656716418	0	0	0.0373134328358209	0	0.0373134328358209	0.0298507462686567	0	0.00746268656716418	0.00746268656716418	0	Orthopox_96	Orthopox_96N157.S177
Orthopox_96N16.N28	0.00881057268722467	0.00440528634361234	0.00440528634361234	0	0.00440528634361234	0	0	0	0.0440528634361234	0.013215859030837	0.0484581497797357	0.0176211453744493	0	0	0	0.00881057268722467	0.013215859030837	0	0.0176211453744493	0	0	0	0	0	0.00881057268722467	0.013215859030837	0.013215859030837	0.00440528634361234	0	0	0	0	0.0308370044052863	0	0.0308370044052863	0.00881057268722467	0.00440528634361234	0	0.00440528634361234	0	0.00440528634361234	0.00440528634361234	0.00440528634361234	0	0.00440528634361234	0.00440528634361234	0.00881057268722467	0.013215859030837	0	0	0.00881057268722467	0.0220264317180617	0	0	0	0	0.052863436123348	0.0352422907488987	0.0704845814977974	0.026431718061674	0.00440528634361234	0	0	0.00440528634361234	0.0176211453744493	0.00440528634361234	0.0176211453744493	0.0220264317180617	0	0.00440528634361234	0	0	0.00440528634361234	0	0	0.0176211453744493	0	0	0	0	0.123348017621145	0.00440528634361234	0.114537444933921	0.0616740088105727	0.00440528634361234	0	0	0.00440528634361234	0.0176211453744493	0.00440528634361234	0.00440528634361234	0	0	0	0	0	Orthopox_suspect	Orthopox_96N16.N28
